id_row,Country Code ISO3,Trade,Year,Amount,Product Classification EN,Country,Region,Latitude,Longitude
642,ALB,Export,2022,127059.79999999999,Plastics and Rubber,Albania,Europe (Other),40.654,20.076
643,ALB,Import,2022,18056.34,Plastics and Rubber,Albania,Europe (Other),40.654,20.076
644,ALB,Export,2022,0.0,"Travel Goods, Handbags, Leather",Albania,Europe (Other),40.654,20.076
645,ALB,Import,2022,71.64,"Travel Goods, Handbags, Leather",Albania,Europe (Other),40.654,20.076
646,ALB,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Albania,Europe (Other),40.654,20.076
647,ALB,Import,2022,17484.100000000002,"Wood, Cork, Wood Charcoal",Albania,Europe (Other),40.654,20.076
648,ALB,Export,2022,1009.4700000000001,"Pulp of Wood, Paper",Albania,Europe (Other),40.654,20.076
649,ALB,Import,2022,14.01,"Pulp of Wood, Paper",Albania,Europe (Other),40.654,20.076
650,ALB,Export,2022,247049.91999999998,Textiles,Albania,Europe (Other),40.654,20.076
651,ALB,Import,2022,757.85,Textiles,Albania,Europe (Other),40.654,20.076
652,ALB,Export,2022,1127.5900000000001,"Footwear, Headgear, Umbrellas, Walking Sticks",Albania,Europe (Other),40.654,20.076
653,ALB,Import,2022,102.45,"Footwear, Headgear, Umbrellas, Walking Sticks",Albania,Europe (Other),40.654,20.076
654,ALB,Export,2022,74972.0,"Stone, Plaster, Cement, Ceramic, Glass",Albania,Europe (Other),40.654,20.076
655,ALB,Import,2022,457.5,"Stone, Plaster, Cement, Ceramic, Glass",Albania,Europe (Other),40.654,20.076
656,ALB,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Albania,Europe (Other),40.654,20.076
657,ALB,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Albania,Europe (Other),40.654,20.076
658,ALB,Export,2022,4812.99,Base Metal,Albania,Europe (Other),40.654,20.076
659,ALB,Import,2022,56191.18,Base Metal,Albania,Europe (Other),40.654,20.076
660,ALB,Export,2022,38867.10999999999,"Machinery, Mechanical Applicances, Electrical Equipment",Albania,Europe (Other),40.654,20.076
661,ALB,Import,2022,6740.179999999999,"Machinery, Mechanical Applicances, Electrical Equipment",Albania,Europe (Other),40.654,20.076
662,ALB,Export,2022,18127.18,"Vehicles, Aircraft, Vessels and related transport equipment",Albania,Europe (Other),40.654,20.076
663,ALB,Import,2022,457.25,"Vehicles, Aircraft, Vessels and related transport equipment",Albania,Europe (Other),40.654,20.076
664,ALB,Export,2022,8049.7300000000005,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Albania,Europe (Other),40.654,20.076
665,ALB,Import,2022,291.71000000000004,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Albania,Europe (Other),40.654,20.076
666,ALB,Export,2022,0.0,Arms and Ammunition,Albania,Europe (Other),40.654,20.076
667,ALB,Import,2022,0.0,Arms and Ammunition,Albania,Europe (Other),40.654,20.076
668,ALB,Export,2022,2527.59,Miscellaneous,Albania,Europe (Other),40.654,20.076
669,ALB,Import,2022,132165.34999999998,Miscellaneous,Albania,Europe (Other),40.654,20.076
670,ALB,Export,2022,500.0,Art and Antiques,Albania,Europe (Other),40.654,20.076
671,ALB,Import,2022,2500.01,Art and Antiques,Albania,Europe (Other),40.654,20.076
672,AND,Export,2022,0.0,Animals and Products,Andorra,Europe (Other),42.5425,1.5893
673,AND,Import,2022,0.0,Animals and Products,Andorra,Europe (Other),42.5425,1.5893
674,AND,Export,2022,0.0,Vegetable Products,Andorra,Europe (Other),42.5425,1.5893
675,AND,Import,2022,0.0,Vegetable Products,Andorra,Europe (Other),42.5425,1.5893
676,AND,Export,2022,0.0,Fats and Oils,Andorra,Europe (Other),42.5425,1.5893
677,AND,Import,2022,0.0,Fats and Oils,Andorra,Europe (Other),42.5425,1.5893
678,AND,Export,2022,944071.48,"Beverages, Spirits, Tobacco",Andorra,Europe (Other),42.5425,1.5893
679,AND,Import,2022,435.99,"Beverages, Spirits, Tobacco",Andorra,Europe (Other),42.5425,1.5893
680,AND,Export,2022,0.0,Mineral Products,Andorra,Europe (Other),42.5425,1.5893
681,AND,Import,2022,0.0,Mineral Products,Andorra,Europe (Other),42.5425,1.5893
682,AND,Export,2022,2070.23,Products of chemical or Allied Industries,Andorra,Europe (Other),42.5425,1.5893
683,AND,Import,2022,0.0,Products of chemical or Allied Industries,Andorra,Europe (Other),42.5425,1.5893
684,AND,Export,2022,12415.93,Plastics and Rubber,Andorra,Europe (Other),42.5425,1.5893
685,AND,Import,2022,0.0,Plastics and Rubber,Andorra,Europe (Other),42.5425,1.5893
686,AND,Export,2022,0.0,"Travel Goods, Handbags, Leather",Andorra,Europe (Other),42.5425,1.5893
687,AND,Import,2022,0.0,"Travel Goods, Handbags, Leather",Andorra,Europe (Other),42.5425,1.5893
688,AND,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Andorra,Europe (Other),42.5425,1.5893
689,AND,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Andorra,Europe (Other),42.5425,1.5893
690,AND,Export,2022,266741.33,"Pulp of Wood, Paper",Andorra,Europe (Other),42.5425,1.5893
691,AND,Import,2022,32.0,"Pulp of Wood, Paper",Andorra,Europe (Other),42.5425,1.5893
692,AND,Export,2022,200172.82,Textiles,Andorra,Europe (Other),42.5425,1.5893
693,AND,Import,2022,140.42,Textiles,Andorra,Europe (Other),42.5425,1.5893
694,AND,Export,2022,370265.36,"Footwear, Headgear, Umbrellas, Walking Sticks",Andorra,Europe (Other),42.5425,1.5893
695,AND,Import,2022,56.52,"Footwear, Headgear, Umbrellas, Walking Sticks",Andorra,Europe (Other),42.5425,1.5893
696,AND,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Andorra,Europe (Other),42.5425,1.5893
697,AND,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Andorra,Europe (Other),42.5425,1.5893
698,AND,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Andorra,Europe (Other),42.5425,1.5893
699,AND,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Andorra,Europe (Other),42.5425,1.5893
700,AND,Export,2022,40553.4,Base Metal,Andorra,Europe (Other),42.5425,1.5893
701,AND,Import,2022,0.0,Base Metal,Andorra,Europe (Other),42.5425,1.5893
702,AND,Export,2022,31167.010000000002,"Machinery, Mechanical Applicances, Electrical Equipment",Andorra,Europe (Other),42.5425,1.5893
703,AND,Import,2022,851.5899999999999,"Machinery, Mechanical Applicances, Electrical Equipment",Andorra,Europe (Other),42.5425,1.5893
704,AND,Export,2022,450248.02999999997,"Vehicles, Aircraft, Vessels and related transport equipment",Andorra,Europe (Other),42.5425,1.5893
705,AND,Import,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Andorra,Europe (Other),42.5425,1.5893
706,AND,Export,2022,2163.89,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Andorra,Europe (Other),42.5425,1.5893
707,AND,Import,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Andorra,Europe (Other),42.5425,1.5893
708,AND,Export,2022,0.0,Arms and Ammunition,Andorra,Europe (Other),42.5425,1.5893
709,AND,Import,2022,0.0,Arms and Ammunition,Andorra,Europe (Other),42.5425,1.5893
710,AND,Export,2022,3083.7,Miscellaneous,Andorra,Europe (Other),42.5425,1.5893
711,AND,Import,2022,555.53,Miscellaneous,Andorra,Europe (Other),42.5425,1.5893
712,AND,Export,2022,0.0,Art and Antiques,Andorra,Europe (Other),42.5425,1.5893
713,AND,Import,2022,0.0,Art and Antiques,Andorra,Europe (Other),42.5425,1.5893
714,ARE,Export,2022,13.19,Animals and Products,United Arab Emirates,Asia,23.9299,53.9031
715,ARE,Import,2022,0.0,Animals and Products,United Arab Emirates,Asia,23.9299,53.9031
716,ARE,Export,2022,1276.92,Vegetable Products,United Arab Emirates,Asia,23.9299,53.9031
717,ARE,Import,2022,4606.42,Vegetable Products,United Arab Emirates,Asia,23.9299,53.9031
718,ARE,Export,2022,0.0,Fats and Oils,United Arab Emirates,Asia,23.9299,53.9031
719,ARE,Import,2022,0.0,Fats and Oils,United Arab Emirates,Asia,23.9299,53.9031
720,ARE,Export,2022,23125.15,"Beverages, Spirits, Tobacco",United Arab Emirates,Asia,23.9299,53.9031
721,ARE,Import,2022,1150.31,"Beverages, Spirits, Tobacco",United Arab Emirates,Asia,23.9299,53.9031
722,ARE,Export,2022,7087.13,Mineral Products,United Arab Emirates,Asia,23.9299,53.9031
723,ARE,Import,2022,74.64,Mineral Products,United Arab Emirates,Asia,23.9299,53.9031
724,ARE,Export,2022,1662462.93,Products of chemical or Allied Industries,United Arab Emirates,Asia,23.9299,53.9031
725,ARE,Import,2022,48146.32,Products of chemical or Allied Industries,United Arab Emirates,Asia,23.9299,53.9031
726,ARE,Export,2022,7341372.31,Plastics and Rubber,United Arab Emirates,Asia,23.9299,53.9031
727,ARE,Import,2022,11888.57,Plastics and Rubber,United Arab Emirates,Asia,23.9299,53.9031
728,ARE,Export,2022,36308.04,"Travel Goods, Handbags, Leather",United Arab Emirates,Asia,23.9299,53.9031
729,ARE,Import,2022,8877.1,"Travel Goods, Handbags, Leather",United Arab Emirates,Asia,23.9299,53.9031
730,ARE,Export,2022,83.01,"Wood, Cork, Wood Charcoal",United Arab Emirates,Asia,23.9299,53.9031
731,ARE,Import,2022,1163.78,"Wood, Cork, Wood Charcoal",United Arab Emirates,Asia,23.9299,53.9031
732,ARE,Export,2022,85152.12,"Pulp of Wood, Paper",United Arab Emirates,Asia,23.9299,53.9031
733,ARE,Import,2022,9109.51,"Pulp of Wood, Paper",United Arab Emirates,Asia,23.9299,53.9031
734,ARE,Export,2022,6683115.76,Textiles,United Arab Emirates,Asia,23.9299,53.9031
735,ARE,Import,2022,29286.52,Textiles,United Arab Emirates,Asia,23.9299,53.9031
736,ARE,Export,2022,1152707.1,"Footwear, Headgear, Umbrellas, Walking Sticks",United Arab Emirates,Asia,23.9299,53.9031
737,ARE,Import,2022,7192.21,"Footwear, Headgear, Umbrellas, Walking Sticks",United Arab Emirates,Asia,23.9299,53.9031
738,ARE,Export,2022,761955.54,"Stone, Plaster, Cement, Ceramic, Glass",United Arab Emirates,Asia,23.9299,53.9031
739,ARE,Import,2022,15399940.65,"Stone, Plaster, Cement, Ceramic, Glass",United Arab Emirates,Asia,23.9299,53.9031
740,ARE,Export,2022,1058.43,"Precious Materials, Pearls, Precious Stones",United Arab Emirates,Asia,23.9299,53.9031
741,ARE,Import,2022,6598.22,"Precious Materials, Pearls, Precious Stones",United Arab Emirates,Asia,23.9299,53.9031
742,ARE,Export,2022,9719624.16,Base Metal,United Arab Emirates,Asia,23.9299,53.9031
743,ARE,Import,2022,4396499.609999999,Base Metal,United Arab Emirates,Asia,23.9299,53.9031
744,ARE,Export,2022,14833890.86,"Machinery, Mechanical Applicances, Electrical Equipment",United Arab Emirates,Asia,23.9299,53.9031
745,ARE,Import,2022,791071.1599999999,"Machinery, Mechanical Applicances, Electrical Equipment",United Arab Emirates,Asia,23.9299,53.9031
746,ARE,Export,2022,4044599.98,"Vehicles, Aircraft, Vessels and related transport equipment",United Arab Emirates,Asia,23.9299,53.9031
747,ARE,Import,2022,1281326.01,"Vehicles, Aircraft, Vessels and related transport equipment",United Arab Emirates,Asia,23.9299,53.9031
748,ARE,Export,2022,5083567.49,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",United Arab Emirates,Asia,23.9299,53.9031
749,ARE,Import,2022,127597.01,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",United Arab Emirates,Asia,23.9299,53.9031
750,ARE,Export,2022,0.0,Arms and Ammunition,United Arab Emirates,Asia,23.9299,53.9031
751,ARE,Import,2022,0.0,Arms and Ammunition,United Arab Emirates,Asia,23.9299,53.9031
752,ARE,Export,2022,178209.63,Miscellaneous,United Arab Emirates,Asia,23.9299,53.9031
753,ARE,Import,2022,41108.21,Miscellaneous,United Arab Emirates,Asia,23.9299,53.9031
754,ARE,Export,2022,9824.02,Art and Antiques,United Arab Emirates,Asia,23.9299,53.9031
755,ARE,Import,2022,41327.47,Art and Antiques,United Arab Emirates,Asia,23.9299,53.9031
756,ARG,Export,2022,11403.6,Animals and Products,Argentina,South America,-33.166,-64.31
757,ARG,Import,2022,0.0,Animals and Products,Argentina,South America,-33.166,-64.31
758,ARG,Export,2022,0.0,Vegetable Products,Argentina,South America,-33.166,-64.31
759,ARG,Import,2022,1384925.2899999998,Vegetable Products,Argentina,South America,-33.166,-64.31
760,ARG,Export,2022,0.0,Fats and Oils,Argentina,South America,-33.166,-64.31
761,ARG,Import,2022,0.0,Fats and Oils,Argentina,South America,-33.166,-64.31
762,ARG,Export,2022,0.0,"Beverages, Spirits, Tobacco",Argentina,South America,-33.166,-64.31
763,ARG,Import,2022,14184.900000000001,"Beverages, Spirits, Tobacco",Argentina,South America,-33.166,-64.31
764,ARG,Export,2022,0.0,Mineral Products,Argentina,South America,-33.166,-64.31
765,ARG,Import,2022,0.0,Mineral Products,Argentina,South America,-33.166,-64.31
766,ARG,Export,2022,186383.62,Products of chemical or Allied Industries,Argentina,South America,-33.166,-64.31
767,ARG,Import,2022,46.260000000000005,Products of chemical or Allied Industries,Argentina,South America,-33.166,-64.31
768,ARG,Export,2022,368326.75,Plastics and Rubber,Argentina,South America,-33.166,-64.31
769,ARG,Import,2022,837.49,Plastics and Rubber,Argentina,South America,-33.166,-64.31
770,ARG,Export,2022,475.14,"Travel Goods, Handbags, Leather",Argentina,South America,-33.166,-64.31
771,ARG,Import,2022,1093.93,"Travel Goods, Handbags, Leather",Argentina,South America,-33.166,-64.31
772,ARG,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Argentina,South America,-33.166,-64.31
773,ARG,Import,2022,70.48,"Wood, Cork, Wood Charcoal",Argentina,South America,-33.166,-64.31
774,ARG,Export,2022,5768.24,"Pulp of Wood, Paper",Argentina,South America,-33.166,-64.31
775,ARG,Import,2022,494.47999999999996,"Pulp of Wood, Paper",Argentina,South America,-33.166,-64.31
776,ARG,Export,2022,130.0,Textiles,Argentina,South America,-33.166,-64.31
777,ARG,Import,2022,1923.5,Textiles,Argentina,South America,-33.166,-64.31
778,ARG,Export,2022,12.99,"Footwear, Headgear, Umbrellas, Walking Sticks",Argentina,South America,-33.166,-64.31
779,ARG,Import,2022,1632.66,"Footwear, Headgear, Umbrellas, Walking Sticks",Argentina,South America,-33.166,-64.31
780,ARG,Export,2022,3905.13,"Stone, Plaster, Cement, Ceramic, Glass",Argentina,South America,-33.166,-64.31
781,ARG,Import,2022,8.8,"Stone, Plaster, Cement, Ceramic, Glass",Argentina,South America,-33.166,-64.31
782,ARG,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Argentina,South America,-33.166,-64.31
783,ARG,Import,2022,1539.02,"Precious Materials, Pearls, Precious Stones",Argentina,South America,-33.166,-64.31
784,ARG,Export,2022,3384193.13,Base Metal,Argentina,South America,-33.166,-64.31
785,ARG,Import,2022,113.60000000000001,Base Metal,Argentina,South America,-33.166,-64.31
786,ARG,Export,2022,1104078.23,"Machinery, Mechanical Applicances, Electrical Equipment",Argentina,South America,-33.166,-64.31
787,ARG,Import,2022,1879.3899999999999,"Machinery, Mechanical Applicances, Electrical Equipment",Argentina,South America,-33.166,-64.31
788,ARG,Export,2022,2170.78,"Vehicles, Aircraft, Vessels and related transport equipment",Argentina,South America,-33.166,-64.31
789,ARG,Import,2022,1178.6399999999999,"Vehicles, Aircraft, Vessels and related transport equipment",Argentina,South America,-33.166,-64.31
790,ARG,Export,2022,266116.12,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Argentina,South America,-33.166,-64.31
791,ARG,Import,2022,39259.24,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Argentina,South America,-33.166,-64.31
792,ARG,Export,2022,0.0,Arms and Ammunition,Argentina,South America,-33.166,-64.31
793,ARG,Import,2022,0.0,Arms and Ammunition,Argentina,South America,-33.166,-64.31
794,ARG,Export,2022,50.01,Miscellaneous,Argentina,South America,-33.166,-64.31
795,ARG,Import,2022,1183.27,Miscellaneous,Argentina,South America,-33.166,-64.31
796,ARG,Export,2022,0.0,Art and Antiques,Argentina,South America,-33.166,-64.31
797,ARG,Import,2022,0.0,Art and Antiques,Argentina,South America,-33.166,-64.31
798,ARM,Export,2022,0.0,Animals and Products,Armenia,Asia,40.56,44.449
799,ARM,Import,2022,0.0,Animals and Products,Armenia,Asia,40.56,44.449
800,ARM,Export,2022,0.0,Vegetable Products,Armenia,Asia,40.56,44.449
801,ARM,Import,2022,0.0,Vegetable Products,Armenia,Asia,40.56,44.449
802,ARM,Export,2022,0.0,Fats and Oils,Armenia,Asia,40.56,44.449
803,ARM,Import,2022,0.0,Fats and Oils,Armenia,Asia,40.56,44.449
804,ARM,Export,2022,5624.139999999999,"Beverages, Spirits, Tobacco",Armenia,Asia,40.56,44.449
805,ARM,Import,2022,440040.05,"Beverages, Spirits, Tobacco",Armenia,Asia,40.56,44.449
806,ARM,Export,2022,180.84,Mineral Products,Armenia,Asia,40.56,44.449
807,ARM,Import,2022,0.0,Mineral Products,Armenia,Asia,40.56,44.449
808,ARM,Export,2022,55571.12,Products of chemical or Allied Industries,Armenia,Asia,40.56,44.449
809,ARM,Import,2022,0.0,Products of chemical or Allied Industries,Armenia,Asia,40.56,44.449
810,ARM,Export,2022,290197.42000000004,Plastics and Rubber,Armenia,Asia,40.56,44.449
811,ARM,Import,2022,223.8,Plastics and Rubber,Armenia,Asia,40.56,44.449
812,ARM,Export,2022,1709.47,"Travel Goods, Handbags, Leather",Armenia,Asia,40.56,44.449
813,ARM,Import,2022,0.0,"Travel Goods, Handbags, Leather",Armenia,Asia,40.56,44.449
814,ARM,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Armenia,Asia,40.56,44.449
815,ARM,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Armenia,Asia,40.56,44.449
816,ARM,Export,2022,631900.56,"Pulp of Wood, Paper",Armenia,Asia,40.56,44.449
817,ARM,Import,2022,0.0,"Pulp of Wood, Paper",Armenia,Asia,40.56,44.449
818,ARM,Export,2022,761.4100000000001,Textiles,Armenia,Asia,40.56,44.449
819,ARM,Import,2022,893.04,Textiles,Armenia,Asia,40.56,44.449
820,ARM,Export,2022,84.88,"Footwear, Headgear, Umbrellas, Walking Sticks",Armenia,Asia,40.56,44.449
821,ARM,Import,2022,286.24,"Footwear, Headgear, Umbrellas, Walking Sticks",Armenia,Asia,40.56,44.449
822,ARM,Export,2022,39.0,"Stone, Plaster, Cement, Ceramic, Glass",Armenia,Asia,40.56,44.449
823,ARM,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Armenia,Asia,40.56,44.449
824,ARM,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Armenia,Asia,40.56,44.449
825,ARM,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Armenia,Asia,40.56,44.449
826,ARM,Export,2022,99948.88,Base Metal,Armenia,Asia,40.56,44.449
827,ARM,Import,2022,0.0,Base Metal,Armenia,Asia,40.56,44.449
828,ARM,Export,2022,289977.64999999997,"Machinery, Mechanical Applicances, Electrical Equipment",Armenia,Asia,40.56,44.449
829,ARM,Import,2022,159.98999999999998,"Machinery, Mechanical Applicances, Electrical Equipment",Armenia,Asia,40.56,44.449
830,ARM,Export,2022,50014.850000000006,"Vehicles, Aircraft, Vessels and related transport equipment",Armenia,Asia,40.56,44.449
831,ARM,Import,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Armenia,Asia,40.56,44.449
832,ARM,Export,2022,30597.760000000002,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Armenia,Asia,40.56,44.449
833,ARM,Import,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Armenia,Asia,40.56,44.449
834,ARM,Export,2022,0.0,Arms and Ammunition,Armenia,Asia,40.56,44.449
835,ARM,Import,2022,0.0,Arms and Ammunition,Armenia,Asia,40.56,44.449
836,ARM,Export,2022,1677.25,Miscellaneous,Armenia,Asia,40.56,44.449
837,ARM,Import,2022,8208.25,Miscellaneous,Armenia,Asia,40.56,44.449
838,ARM,Export,2022,0.0,Art and Antiques,Armenia,Asia,40.56,44.449
839,ARM,Import,2022,244.45,Art and Antiques,Armenia,Asia,40.56,44.449
840,ASM,Export,2022,0.0,Animals and Products,American Samoa,Oceania,-14.3018,-170.7511
841,ASM,Import,2022,0.0,Animals and Products,American Samoa,Oceania,-14.3018,-170.7511
842,ASM,Export,2022,0.0,Vegetable Products,American Samoa,Oceania,-14.3018,-170.7511
843,ASM,Import,2022,0.0,Vegetable Products,American Samoa,Oceania,-14.3018,-170.7511
844,ASM,Export,2022,0.0,Fats and Oils,American Samoa,Oceania,-14.3018,-170.7511
845,ASM,Import,2022,0.0,Fats and Oils,American Samoa,Oceania,-14.3018,-170.7511
846,ASM,Export,2022,0.0,"Beverages, Spirits, Tobacco",American Samoa,Oceania,-14.3018,-170.7511
847,ASM,Import,2022,0.0,"Beverages, Spirits, Tobacco",American Samoa,Oceania,-14.3018,-170.7511
848,ASM,Export,2022,0.0,Mineral Products,American Samoa,Oceania,-14.3018,-170.7511
849,ASM,Import,2022,0.0,Mineral Products,American Samoa,Oceania,-14.3018,-170.7511
850,ASM,Export,2022,0.0,Products of chemical or Allied Industries,American Samoa,Oceania,-14.3018,-170.7511
851,ASM,Import,2022,0.0,Products of chemical or Allied Industries,American Samoa,Oceania,-14.3018,-170.7511
852,ASM,Export,2022,0.0,Plastics and Rubber,American Samoa,Oceania,-14.3018,-170.7511
853,ASM,Import,2022,0.0,Plastics and Rubber,American Samoa,Oceania,-14.3018,-170.7511
854,ASM,Export,2022,0.0,"Travel Goods, Handbags, Leather",American Samoa,Oceania,-14.3018,-170.7511
855,ASM,Import,2022,0.0,"Travel Goods, Handbags, Leather",American Samoa,Oceania,-14.3018,-170.7511
856,ASM,Export,2022,0.0,"Wood, Cork, Wood Charcoal",American Samoa,Oceania,-14.3018,-170.7511
857,ASM,Import,2022,0.0,"Wood, Cork, Wood Charcoal",American Samoa,Oceania,-14.3018,-170.7511
858,ASM,Export,2022,0.0,"Pulp of Wood, Paper",American Samoa,Oceania,-14.3018,-170.7511
859,ASM,Import,2022,0.0,"Pulp of Wood, Paper",American Samoa,Oceania,-14.3018,-170.7511
860,ASM,Export,2022,63.96,Textiles,American Samoa,Oceania,-14.3018,-170.7511
861,ASM,Import,2022,111.41,Textiles,American Samoa,Oceania,-14.3018,-170.7511
862,ASM,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",American Samoa,Oceania,-14.3018,-170.7511
863,ASM,Import,2022,177.29,"Footwear, Headgear, Umbrellas, Walking Sticks",American Samoa,Oceania,-14.3018,-170.7511
864,ASM,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",American Samoa,Oceania,-14.3018,-170.7511
865,ASM,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",American Samoa,Oceania,-14.3018,-170.7511
866,ASM,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",American Samoa,Oceania,-14.3018,-170.7511
867,ASM,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",American Samoa,Oceania,-14.3018,-170.7511
868,ASM,Export,2022,0.0,Base Metal,American Samoa,Oceania,-14.3018,-170.7511
869,ASM,Import,2022,0.0,Base Metal,American Samoa,Oceania,-14.3018,-170.7511
870,ASM,Export,2022,0.0,"Machinery, Mechanical Applicances, Electrical Equipment",American Samoa,Oceania,-14.3018,-170.7511
871,ASM,Import,2022,107.59,"Machinery, Mechanical Applicances, Electrical Equipment",American Samoa,Oceania,-14.3018,-170.7511
872,ASM,Export,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",American Samoa,Oceania,-14.3018,-170.7511
873,ASM,Import,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",American Samoa,Oceania,-14.3018,-170.7511
874,ASM,Export,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",American Samoa,Oceania,-14.3018,-170.7511
875,ASM,Import,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",American Samoa,Oceania,-14.3018,-170.7511
876,ASM,Export,2022,0.0,Arms and Ammunition,American Samoa,Oceania,-14.3018,-170.7511
877,ASM,Import,2022,0.0,Arms and Ammunition,American Samoa,Oceania,-14.3018,-170.7511
878,ASM,Export,2022,0.0,Miscellaneous,American Samoa,Oceania,-14.3018,-170.7511
879,ASM,Import,2022,0.0,Miscellaneous,American Samoa,Oceania,-14.3018,-170.7511
880,ASM,Export,2022,0.0,Art and Antiques,American Samoa,Oceania,-14.3018,-170.7511
881,ASM,Import,2022,0.0,Art and Antiques,American Samoa,Oceania,-14.3018,-170.7511
882,ATA,Export,2022,0.0,Animals and Products,Antarctica,Antarctica,-79.3344,20.313
883,ATA,Import,2022,0.0,Animals and Products,Antarctica,Antarctica,-79.3344,20.313
884,ATA,Export,2022,0.0,Vegetable Products,Antarctica,Antarctica,-79.3344,20.313
885,ATA,Import,2022,0.0,Vegetable Products,Antarctica,Antarctica,-79.3344,20.313
886,ATA,Export,2022,0.0,Fats and Oils,Antarctica,Antarctica,-79.3344,20.313
887,ATA,Import,2022,0.0,Fats and Oils,Antarctica,Antarctica,-79.3344,20.313
888,ATA,Export,2022,0.0,"Beverages, Spirits, Tobacco",Antarctica,Antarctica,-79.3344,20.313
889,ATA,Import,2022,0.0,"Beverages, Spirits, Tobacco",Antarctica,Antarctica,-79.3344,20.313
890,ATA,Export,2022,0.0,Mineral Products,Antarctica,Antarctica,-79.3344,20.313
891,ATA,Import,2022,0.0,Mineral Products,Antarctica,Antarctica,-79.3344,20.313
892,ATA,Export,2022,0.0,Products of chemical or Allied Industries,Antarctica,Antarctica,-79.3344,20.313
893,ATA,Import,2022,0.0,Products of chemical or Allied Industries,Antarctica,Antarctica,-79.3344,20.313
894,ATA,Export,2022,0.0,Plastics and Rubber,Antarctica,Antarctica,-79.3344,20.313
895,ATA,Import,2022,0.0,Plastics and Rubber,Antarctica,Antarctica,-79.3344,20.313
896,ATA,Export,2022,0.0,"Travel Goods, Handbags, Leather",Antarctica,Antarctica,-79.3344,20.313
897,ATA,Import,2022,0.0,"Travel Goods, Handbags, Leather",Antarctica,Antarctica,-79.3344,20.313
898,ATA,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Antarctica,Antarctica,-79.3344,20.313
899,ATA,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Antarctica,Antarctica,-79.3344,20.313
900,ATA,Export,2022,0.0,"Pulp of Wood, Paper",Antarctica,Antarctica,-79.3344,20.313
901,ATA,Import,2022,0.0,"Pulp of Wood, Paper",Antarctica,Antarctica,-79.3344,20.313
902,ATA,Export,2022,0.0,Textiles,Antarctica,Antarctica,-79.3344,20.313
903,ATA,Import,2022,0.0,Textiles,Antarctica,Antarctica,-79.3344,20.313
904,ATA,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Antarctica,Antarctica,-79.3344,20.313
905,ATA,Import,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Antarctica,Antarctica,-79.3344,20.313
906,ATA,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Antarctica,Antarctica,-79.3344,20.313
907,ATA,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Antarctica,Antarctica,-79.3344,20.313
908,ATA,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Antarctica,Antarctica,-79.3344,20.313
909,ATA,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Antarctica,Antarctica,-79.3344,20.313
910,ATA,Export,2022,0.0,Base Metal,Antarctica,Antarctica,-79.3344,20.313
